name,categories,city,state,postalCode,latitude,longitude
Subway,Fast Food Restaurants,Green Bay,WI,54302,44.512901,-87.965565
Subway,Fast Food Restaurants,Delavan,WI,53115,42.627711,-88.62279000000001
Subway,Fast Food Restaurants,Eau Claire,WI,54701,44.792969,-91.513081
Subway,Fast Food Restaurants,Eau Claire,WI,54703,44.841086,-91.524425
Subway,Fast Food Restaurants,Cedarburg,WI,53012,43.282614,-87.987201
Subway,Fast Food Restaurants,Chetek,WI,54728,45.3218,-91.659426
Waffle House,Fast Food Restaurant,Flowery Branch,GA,30542,34.111108,-83.874827
Boston Market,Fast Food Restaurant,Ellicott City,MD,21042,39.277705,-76.83438699999999
Boston Market,Fast Food Restaurant,Frederick,MD,21703,39.418888,-77.45781
Boston Market,Fast Food Restaurant,Asheville,NC,28803,35.512114000000004,-82.526845
Arby's,Fast Food,Junction City,KS,66441,39.022217,-96.818939
Arby's,Fast Food,Independence,KS,67301,37.227266,-95.707012
Arby's,Fast Food Restaurant,Independence,KS,67301,37.227266,-95.707012
Einstein Bros Bagels,Fast Food Restaurants,Los Angeles,CA,90033,34.062408000000005,-118.20328300000001
Dragon Dragon,Fast Food Restaurants,Warwick,RI,02888,41.751815,-71.41628100000001
Arby's,Fast Food Restaurants,Tucson,AZ,85741,32.337175,-111.05708999999999
Arby's,Fast Food,Tucson,AZ,85746,32.134322999999995,-110.997199
Arby's,Fast Food Restaurant,Tucson,AZ,85746,32.134322999999995,-110.997199
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Taylor,AZ,85939,34.477558,-110.084676
Arby's,Fast Food Restaurants,Scottsdale,AZ,85257,33.466232,-111.92223100000001
Arby's,Fast Food Restaurants,Sierra Vista,AZ,85635,31.555069,-110.278089
Arby's,Fast Food Restaurant,Tucson,AZ,85710,32.207035,-110.837469
Arby's,Fast Food,Phoenix,AZ,85018,33.480706,-111.998419
Arby's,Fast Food Restaurant,Phoenix,AZ,85018,33.480706,-111.998419
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant Camelback East",Phoenix,AZ,85018,33.480706,-111.998419
Arby's,Fast Food Restaurant,Phoenix,AZ,85040,33.377368,-112.07087299999999
Arby's,Fast Food Restaurants,Mesa,AZ,85209,33.376815,-111.688373
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant Superstition Springs",Mesa,AZ,85209,33.376815,-111.688373
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Lake Havasu City,AZ,86403,34.468086,-114.34030700000001
Arby's,Fast Food,Phoenix,AZ,85032,33.600633,-111.980157
Arby's,Fast Food Restaurant and Sandwich Place,Mesa,AZ,85205,33.416078000000006,-111.68526499999999
Arby's,Fast Food,Fountain Hills,AZ,85268,33.568985,-111.70923300000001
Subway,Fast Food Restaurants,Kernersville,NC,27284,36.088202,-80.064009
Subway,Fast Food Restaurants,Horse Shoe,NC,28742,35.343143,-82.55013000000001
Subway,Fast Food Restaurant and Sandwich Place,Gastonia,NC,28056,35.208684999999996,-81.164949
Burger King,Fast Food Restaurant,Marshall,MN,56258,44.450394,-95.771693
McDonald's,Fast Food Restaurant,Williams,AZ,86046,35.257,-112.191842
Burger King,Fast Food Restaurant and Burger Joint,Minneapolis,MN,55434,45.166263,-93.266177
Burger King,Fast Food Restaurants,Princeton,MN,55371,45.569641,-93.58621
Burger King,Fast food restaurants,Minneapolis,MN,55420,44.826803000000005,-93.280057
Burger King,Fast Food Restaurant,Minneapolis,MN,55420,44.826803000000005,-93.280057
Burger King,Fast Food Restaurant,South Saint Paul,MN,55075,44.892982,-93.033424
Burger King,Fast Food Restaurants,Moorhead,MN,56560,46.876058,-96.747416
McDonald's,Fast Food,Wickenburg,AZ,85390,33.971666,-112.72520700000001
McDonald's,Fast Food Restaurants,Tucson,AZ,85730,32.191204,-110.7904
McDonald's,Fast Food,Surprise,AZ,85374,33.638752000000004,-112.355201
McDonald's,Fast Food Restaurants,Tucson,AZ,85712,32.267251,-110.893249
McDonald's,Fast Food,Tucson,AZ,85716,32.235881,-110.910004
McDonald's,Fast Food,Tucson,AZ,85742,32.381356,-111.04764499999999
McDonald's,Fast Food Restaurants,Tucson,AZ,85745,32.251125,-111.015037
McDonald's,Fast Food Restaurants,Tucson,AZ,85719,32.236540000000005,-110.94600700000001
McDonald's,Fast Food,Tempe,AZ,85282,33.378656,-111.92866799999999
McDonald's,Fast Food Restaurant,Tempe,AZ,85284,33.327487,-111.96308
McDonald's,Fast Food Restaurant,Tempe,AZ,85282,33.406786,-111.958707
McDonald's,Fast Food Restaurants,Springerville,AZ,85938,34.135345,-109.288102
McDonald's,Fast Food,Scottsdale,AZ,85260,33.582458,-111.881603
McDonald's,Fast Food Restaurant,Sun City,AZ,85351,33.638154,-112.277091
McDonald's,Fast Food Restaurant,Sierra Vista,AZ,85635,31.554576,-110.27939099999999
McDonald's,Fast Food Restaurants,Show Low,AZ,85901,34.198953,-110.017716
McDonald's,Fast Food,Scottsdale,AZ,85250,33.538552,-111.88381100000001
McDonald's,Fast Food Restaurant,Show Low,AZ,85901,34.250356,-110.028605
McDonald's,fast food restaurant,Sedona,AZ,86336,34.863333000000004,-111.80161499999998
Hardee's,Fast Food Restaurant,Cleveland,TN,37312,35.213156,-84.869776
Crown Fried Chicken,Fast Food Restaurants,New York,NY,10031,40.829440999999996,-73.948612
Boston Market,American Restaurant and Fast Food Restaurant,Houston,TX,77063,29.737651,-95.504136
Boston Market,Fast Food Restaurant,Houston,TX,77096,29.689257,-95.458159
Boston Market,Fast Food Restaurant,Houston,TX,77065,29.909558,-95.584175
Einstein Bros Bagels,Fast Food Restaurants,Houston,TX,77024,29.772890000000004,-95.56241800000001
Panda Express,Fast Food Restaurants,Vancouver,WA,98665,45.717233,-122.65200300000001
Pei Wei,Fast Food Restaurant,Southlake,TX,76092,32.940952,-97.126762
Tumby's Pizza,Fast Food Restaurants,Inglewood,CA,90301,33.960169,-118.37513700000001
Burger King,Fast Food Restaurant,Lake Worth,FL,33462,26.576076,-80.054234
Burger King,Fast Food Restaurant and Burger Joint,Arcadia,FL,34266,27.210078000000003,-81.847515
Burger King,Fast Food Restaurant,Lady Lake,FL,32159,28.937775,-81.943735
Burger King,Fast Food,Miami,FL,33130,25.766085999999998,-80.19378499999999
Burger King,Fast Food Restaurants,Miami,FL,33130,25.766085999999998,-80.19378499999999
Arby's,Fast Food,Colorado Springs,CO,80907,38.874678,-104.81535799999999
Arby's,Fast Food Restaurant,Colorado Springs,CO,80909,38.851725,-104.757808
Arby's,Fast Food Restaurant,Englewood,CO,80111,39.596381,-104.88721299999999
Arby's,Fast Food Restaurant,Azusa,CA,91702,34.131646,-117.89585600000001
Arby's,Fast Food,Covina,CA,91722,34.088341,-117.90739099999999
Arby's,Fast Food Restaurant,Vallejo,CA,94590,38.116224,-122.255252
Arby's,Fast Food,Sacramento,CA,95833,38.625412,-121.498456
Round Table Pizza,Fast Food,Alameda,CA,94501,37.782813,-122.27176299999999
Pei Wei,Fast Food Restaurant,Houston,TX,77065,29.9294,-95.590733
Creperie,Fast Food Restaurants,Providence,RI,02906,41.827889,-71.399565
Qdoba Mexican Eats,Fast Food,Cambridge,MA,02138,42.372765,-71.116698
Qdoba Mexican Eats,Fast Food Restaurants,Norristown,PA,19403,40.126551,-75.40661300000001
Subway,Fast Food Restaurants,Beech Grove,IN,46107,39.721976,-86.101685
Subway,Fast Food Restaurants,Jasper,IN,47546,38.411671000000005,-86.93795300000001
Fat Mo's Burgers,Fast Food Restaurants,Nashville,TN,37204,36.120008,-86.774845
Subway,Fast Food Restaurants,Little Rock,AR,72206,34.563092,-92.336634
Subway,Fast Food Restaurants,Little Rock,AR,72211,34.744844,-92.40608
Charley's Grilled Subs,Fast Food Restaurants,Lawton,OK,73501,34.602742,-98.391003
Charley's Grilled Subs,Fast Food Restaurants,Burleson,TX,76028,32.569115999999994,-97.319307
Charley's Grilled Subs,Fast Food Restaurants,Pittsburgh,PA,15231,40.496025,-80.25670699999999
Charley's Grilled Subs,Fast Food,Myrtle Beach,SC,29577,33.703625,-78.92345300000001
Charley's Grilled Subs,Fast Food Restaurant,Elyria,OH,44035,41.398144,-82.111019
Charley's Grilled Subs,Fast Food Restaurant,Cleveland,OH,44113,41.496716,-81.69341
Miss Katie's Diner,Fast Food Restaurants,Milwaukee,WI,53233,43.036241,-87.93696800000001
Panera Bread,Fast Food,Nashville,TN,37203,36.144075,-86.813383
Panera Bread,Fast Food,Christiansburg,VA,24073,37.167113,-80.42309300000001
Panera Bread,Fast Food,Bellmore,NY,11710,40.661712,-73.537962
Panera Bread,Fast Food,Lima,OH,45805,40.763049,-84.148165
Panera Bread,Fast Food,Des Moines,IA,50309,41.584714,-93.629069
Chronic Tacos,Fast Food,Newport Beach,CA,92663,33.62187,-117.93805800000001
Panera Bread,Fast Food,Goldsboro,NC,27534,35.376584,-77.939256
Panera Bread,"Sandwich Place, Restaurant, and Fast Food Restaurant",Charlotte,NC,28203,35.203697,-80.838367
Golden Chick,Fast Food Restaurants,Greenville,SC,29615,34.863624,-82.34448499999999
Shawarma Kebab,Fast Food Restaurants,West Chester,PA,19382,39.960063,-75.603388
Wild Willy's,Fast Food Restaurants,Watertown,MA,02472,42.365165999999995,-71.181736
Jake's Wayback Burgers,"Fast Food Restaurant, American Restaurant, and Burger Joint",New Castle,DE,19720,39.67707,-75.59318
Jimmy John's,Fast Food Restaurant,Milwaukee,WI,53226,43.034786,-88.049491
Subway,Fast Food,San Diego,CA,92108,32.776143,-117.154311
Subway,Fast Food,Albany,CA,94706,37.88988,-122.298943
Subway,Fast Food,Houston,TX,77032,29.985963,-95.33690899999999
Panda Express,Fast Food Restaurant,San Francisco,CA,94103,37.784791,-122.40718500000001
Subway,Fast Food Restaurant,Houston,TX,77002,29.75644,-95.367738
Subway,Fast Food,Houston,TX,77005,29.723702000000003,-95.419112
Subway,Fast Food Restaurants,Houston,TX,77096,29.659315999999997,-95.508549
El Pollo Loco,Fast Food Restaurant,Henderson,NV,89015,36.037079999999996,-114.990853
Taco Mama,Fast Food Restaurants,Hot Springs National Park,AR,71901,34.49925,-93.04154
Subway,Fast Food Restaurant,Chico,CA,95973,39.772081,-121.872372
King of Wings,Fast Food Restaurants,Philadelphia,PA,19145,39.9237,-75.18028000000001
Jimmy John's,Fast Food Restaurants,Kalamazoo,MI,49008,42.26025,-85.589617
Pretzel Time,Fast Food Restaurants,Monroe,MI,48162,41.944725,-83.38489799999999
Pretzel Time,Fast Food Restaurants,Manchester,CT,06042,41.807238,-72.545579
Pretzel Time,Fast Food Restaurants,Yuma,AZ,85365,32.703265,-114.6046
Pizza Hut,Fast Food Restaurants,Grand Rapids,MI,49508,42.886123,-85.62619000000001
Pizza Hut,Fast Food Restaurants,Grand Rapids,MI,49546,42.913090999999994,-85.511043
Sarku Japan,Fast Food Restaurants,Jersey City,NJ,07310,40.726095,-74.03889000000001
Sarku Japan,Fast Food Restaurants,Columbia,SC,29223,34.064617,-80.95748
Sarku Japan,Fast Food Restaurants,Battle Creek,MI,49015,42.261041,-85.18352900000001
Sarku Japan,Fast Food Restaurants,Portland,OR,97223,45.449022,-122.783041
Ivan's Restaurant,Fast Food Restaurants,Salisbury,NC,28144,35.705268,-80.46642299999999
Subway,Fast Food Restaurants,Toledo,OH,43615,41.676695,-83.681827
Subway,Fast Food Restaurants,Xenia,OH,45385,39.684015,-83.939423
Subway,Fast Food Restaurants,North Canton,OH,44720,40.919338,-81.430099
Subway,Fast Food Restaurants,Dayton,OH,45440,39.661189,-84.126814
Subway,Sandwich Place and Fast Food Restaurant,Brunswick,OH,44212,41.23798,-81.877027
Subway,Fast Food Restaurants,New Philadelphia,OH,44663,40.491188,-81.454929
Subway,Fast Food Restaurants,Mount Gilead,OH,43338,40.548701,-82.844677
Subway,Fast Food Restaurants,Canton,OH,44708,40.795078000000004,-81.434197
Subway,Fast Food Restaurants,Columbia,SC,29201,34.004844,-81.033376
Subway,Sandwich Place and Fast Food Restaurant,Central,SC,29630,34.699405,-82.752329
Subway,Fast Food Restaurant and Sandwich Place,Myrtle Beach,SC,29577,33.684688,-78.92227700000001
Subway,Fast Food Restaurant,Piedmont,SC,29673,34.701822,-82.478311
Subway,Fast Food Restaurants,Avondale,AZ,85323,33.456407,-112.274322
Subway,Fast Food Restaurants,Peoria,AZ,85345,33.565182,-112.25288799999998
Subway,Fast Food Restaurants,San Antonio,TX,78216,29.516969,-98.499215
Subway,Fast Food Restaurant,Aurora,OH,44202,41.351769,-81.385315
Subway,Fast Food Restaurants,Wooster,OH,44691,40.797895000000004,-81.844461
Subway,Fast Food Restaurants,Cincinnati,OH,45224,39.217414,-84.548969
Subway,Fast Food Restaurants,Reynoldsburg,OH,43068,39.926986,-82.82929
Subway,Fast Food Restaurants,Cleveland,OH,44130,41.382329999999996,-81.77987900000001
Subway,Fast Food Restaurants,North Royalton,OH,44133,41.312568,-81.726857
Subway,Fast Food Restaurants,Harrison,OH,45030,39.259189,-84.79607800000001
Subway,Sandwich Place and Fast Food Restaurant,Whitehouse,OH,43571,41.534852,-83.783101
Quiznos Sub,Fast Food / Sandwiches / Wraps,Fort Worth,TX,76137,32.860374,-97.31308299999999
Fox's Pizza Den,Fast Food Restaurants,North Versailles,PA,15137,40.377725,-79.80345
Subway,Fast Food Restaurants,New Lexington,OH,43764,39.720165,-82.211421
Subway,Fast Food Restaurants,Springfield,OH,45504,39.940888,-83.832643
Subway,Fast Food,Youngstown,OH,44514,41.028333,-80.631536
Subway,Fast Food Restaurants,Columbus,OH,43228,39.927822,-83.116875
Subway,Fast Food Restaurants,Pickerington,OH,43147,39.911660999999995,-82.77914799999999
Subway,Fast Food Restaurants,Rockmart,GA,30153,34.00942,-85.043112
Fuddruckers,Fast Food,Concord,CA,94520,37.97043,-122.055049
Mandarin Garden,Fast Food Restaurants,Willow Grove,PA,19090,40.143045,-75.114041
Pizza Hut,Fast Food Restaurants,Harlan,IA,51537,41.648015,-95.33893
Subway,Fast Food Restaurants,Rome,GA,30161,34.260517,-85.167731
Subway,Fast Food Restaurants,Ringgold,GA,30736,34.964037,-85.194384
Subway,Fast Food Restaurants,Peachtree Corners,GA,30092,33.962931,-84.207303
Subway,Fast Food Restaurant,Morrow,GA,30260,33.573278,-84.338408
Subway,Fast Food Restaurants,Ocilla,GA,31774,31.603922999999998,-83.250291
Subway,Fast Food Restaurants,Marietta,GA,30064,33.950419000000004,-84.55025699999999
Subway,Fast Food Restaurants,Milledgeville,GA,31061,33.09945,-83.246563
El Taquito,Fast Food Restaurants,Miami,FL,33133,25.727395,-80.242638
Subway,Fast Food Restaurants,Clarksdale,MS,38614,34.185109000000004,-90.588962
Subway,Fast Food Restaurants,Ogden,UT,84401,41.229661,-111.947981
Four Burgers,Fast Food Restaurants,Cambridge,MA,02139,42.366034,-71.10480600000001
Subway,Fast Food Restaurants,Greensboro,GA,30642,33.556208000000005,-83.189489
Subway,Fast Food Restaurants,Eatonton,GA,31024,33.295471,-83.388788
Subway,Fast Food Restaurants,Douglasville,GA,30134,33.818054,-84.811134
Subway,Fast Food Restaurants,Douglasville,GA,30134,33.817840000000004,-84.758485
Subway,Fast Food Restaurant,Dallas,GA,30132,33.912422,-84.834152
Subway,Fast Food Restaurants,Dallas,GA,30132,33.912422,-84.834152
Subway,Fast Food Restaurants,Conyers,GA,30012,33.669315999999995,-84.040607
Subway,Sandwich Place and Fast Food Restaurant,Cordele,GA,31015,31.963672999999996,-83.774534
Subway,Fast Food Restaurants,Brooklyn,NY,11218,40.642662,-73.979786
Subway,Fast Food,Brooklyn,NY,11226,40.643839,-73.95786899999999
Subway,Fast Food Restaurants,Brooklyn,NY,11235,40.587419,-73.954224
McDonald's,Fast Food,Bronx,NY,10458,40.856544,-73.880765
McDonald's,Fast Food Restaurant,Bronx,NY,10458,40.856544,-73.880765
Penn Station East Coast Subs,Fast Food Restaurant,Brownsburg,IN,46112,39.857040999999995,-86.395811
McDonald's,Fast Food,Rochester,NY,14618,43.104559,-77.53872
McDonald's,Fast Food,New York,NY,10007,40.715763,-74.005342
McDonald's,Fast Food,Brooklyn,NY,11215,40.669493,-73.986949
McDonald's,Fast Food Restaurants,Albany,NY,12209,42.647323,-73.771918
McDonald's,Fast Food Restaurant,Syracuse,NY,13214,43.051788,-76.073175
McDonald's,Fast Food Restaurant,North Tonawanda,NY,14120,43.052285999999995,-78.874572
McDonald's,Fast Food Restaurant,Buffalo,NY,14228,43.039404,-78.824138
McDonald's,Fast Food Restaurants,Hicksville,NY,11801,40.777408,-73.529924
McDonald's,Fast Food,New York,NY,10013,40.718509999999995,-74.00115699999999
McDonald's,Fast Food Restaurants,Oneida,NY,13421,43.07858,-75.650915
McDonald's,Fast Food Restaurant,Roosevelt,NY,11575,40.679047,-73.58957099999999
McDonald's,Fast Food,Buffalo,NY,14215,42.921504999999996,-78.82911700000001
McDonald's,Fast Food Restaurant,Yonkers,NY,10710,40.982557,-73.828288
McDonald's,Fast Food,Rochester,NY,14626,43.208938,-77.690354
McDonald's,Fast Food Restaurants,Frankfort,NY,13340,43.074814,-75.098029
McDonald's,Fast Food,Brooklyn,NY,11223,40.598167,-73.961241
McDonald's,Fast Food Restaurant,Buffalo,NY,14213,42.91523,-78.89230500000001
McDonald's,Fast Food,Buffalo,NY,14213,42.91523,-78.89230500000001
McDonald's,Fast food restaurants,East Meadow,NY,11554,40.72495,-73.54767
McDonald's,Fast Food Restaurants,Brooklyn,NY,11234,40.615378,-73.928896
McDonald's,Fast Food,Walton,NY,13856,42.168416,-75.13309
McDonald's,Fast Food Restaurant Military,Buffalo,NY,14207,42.953142,-78.878979
Subway,Fast Food Restaurants,Philadelphia,PA,19134,39.99126,-75.101455
Subway,Fast Food Restaurants,Philadelphia,PA,19103,39.950944,-75.177461
Domino's Pizza,Fast Food Restaurants,West Warwick,RI,02893,41.716538,-71.5235
Rally's,Fast Food Restaurant,Cleveland,OH,44112,41.53074,-81.582196
Rally's,Fast Food Restaurant,Cleveland,OH,44120,41.481224,-81.602655
Rally's,Fast Food Restaurants,Akron,OH,44320,41.065056,-81.570238
Rally's,Fast Food Restaurant,Akron,OH,44320,41.065056,-81.570238
Checkers,Fast Food,Bay Shore,NY,11706,40.740276,-73.24741800000001
Checkers,Fast Food Restaurant,Lindenhurst,NY,11757,40.702989,-73.376663
Checkers,Fast Food Restaurants,Jacksonville,NC,28540,34.761342,-77.41535999999999
Checkers,Fast Food Restaurants,Spring Lake,NC,28390,35.166031,-78.97192700000001
McDonald's,Fast Food Restaurant Camelback East,Phoenix,AZ,85018,33.480693,-111.985721
McDonald's,Fast Food Restaurants,Phoenix,AZ,85033,33.494692,-112.237305
McDonald's,Fast Food,Phoenix,AZ,85043,33.422931,-112.22293700000002
McDonald's,Fast Food,Phoenix,AZ,85022,33.640785,-112.06606799999999
McDonald's,Fast Food Restaurant,Phoenix,AZ,85029,33.581495000000004,-112.13360700000001
McDonald's,Fast Food Restaurant,Cave Creek,AZ,85331,33.752474,-111.992502
McDonald's,Fast Food,Phoenix,AZ,85031,33.480529,-112.183653
McDonald's,Fast Food Restaurant South Mountain,Phoenix,AZ,85040,33.407506,-112.013806
McDonald's,Fast Food Restaurant,Phoenix,AZ,85040,33.407506,-112.013806
McDonald's,Fast Food,Phoenix,AZ,85018,33.480432,-112.001577
McDonald's,Fast Food Restaurant,Phoenix,AZ,85027,33.683725,-112.107786
McDonald's,Fast Food,Phoenix,AZ,85027,33.683725,-112.107786
McDonald's,Fast Food Restaurants,Mesa,AZ,85202,33.393527,-111.87784099999999
McDonald's,Fast Food Restaurant,Peoria,AZ,85382,33.652458,-112.256095
McDonald's,Fast Food,Glendale,AZ,85303,33.50931,-112.20508500000001
McDonald's,Fast Food Restaurant,Parker,AZ,85344,34.150392,-114.289281
McDonald's,Fast Food Restaurant,Peoria,AZ,85382,33.681067999999996,-112.238446
McDonald's,Fast Food Restaurant,Nogales,AZ,85621,31.366015,-110.941268
McDonald's,Fast Food Restaurants,Mesa,AZ,85210,33.366153000000004,-111.858475
McDonald's,Fast Food Restaurants,Mesa,AZ,85213,33.423251,-111.753504
McDonald's,Fast Food,Pompano Beach,FL,33073,26.27378,-80.18244399999999
McDonald's,Fast Food Restaurants,Kingman,AZ,86401,35.21911,-114.00901999999999
McDonald's,Fast Food Restaurant,Glendale,AZ,85301,33.553084999999996,-112.17976000000002
McDonald's,Fast Food Restaurants,Glendale,AZ,85302,33.567481,-112.18517
McDonald's,Fast Food Restaurant,Glendale,AZ,85304,33.596773999999996,-112.16812
McDonald's,Fast Food,Clearwater Beach,FL,33767,27.971953999999997,-82.829188
McDonald's,Fast Food Restaurant,Gilbert,AZ,85234,33.378145,-111.722807
McDonald's,Fast Food,Miami Gardens,FL,33056,25.940154,-80.245387
McDonald's,Fast Food Restaurant,Clearwater,FL,33764,27.941432,-82.73105
McDonald's,Fast food restaurants,Cape Coral,FL,33904,26.562588,-81.949763
McDonald's,Fast Food Restaurant,Bartow,FL,33830,27.908842,-81.843377
McDonald's,Fast Food Restaurants,Brooksville,FL,34601,28.547807000000002,-82.39926
McDonald's,Fast Food Restaurant,Boynton Beach,FL,33436,26.529084,-80.122351
McDonald's,Fast Food Restaurants,Boynton Beach,FL,33436,26.529084,-80.122351
McDonald's,Fast food restaurants,Bradenton,FL,34203,27.447452000000002,-82.521838
McDonald's,Fast Food Restaurants,Bradenton,FL,34203,27.447631,-82.52668100000001
McDonald's,Fast Food Restaurant,Bonifay,FL,32425,30.775648999999998,-85.68227399999999
McDonald's,Fast Food Restaurant,Boynton Beach,FL,33426,26.512765,-80.089648
McDonald's,Fast food restaurants,Apopka,FL,32712,28.708264,-81.508696
McDonald's,Fast Food Restaurant,Williamsburg,KY,40769,36.731453,-84.166241
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,Sebastian,FL,32958,27.768328999999998,-80.549402
McDonald's,Fast Food,Pendleton,KY,40055,38.449673,-85.292527
McDonald's,Fast Food,Louisville,KY,40207,38.233964,-85.64014499999999
McDonald's,Fast Food Restaurants,Melbourne,FL,32904,28.079289000000003,-80.661749
Dairy Queen,Fast Food Restaurant,Jacksonville,FL,32216,30.274359000000004,-81.60596899999999
Dairy Queen,Fast Food Restaurant and Ice Cream Shop,Jacksonville,FL,32216,30.274359000000004,-81.60596899999999
Dairy Queen,Fast Food Restaurant,Jacksonville,FL,32277,30.352039,-81.597484
Dairy Queen,Ice Cream Shop and Fast Food Restaurant Citrus Park Community,Tampa,FL,33625,28.065492,-82.577506
Dairy Queen,Fast Food Restaurants,Saint Petersburg,FL,33706,27.72055,-82.739416
Dairy Queen,Fast Food Restaurants,Warsaw,IN,46580,41.257038,-85.853286
Dairy Queen,Fast Food Restaurant,Loogootee,IN,47553,38.673105,-86.914665
Dairy Queen,Fast Food Restaurant,Elkhart,IN,46514,41.708771,-85.972073
Dairy Queen,Fast Food Restaurant,Winamac,IN,46996,41.044096,-86.598511
Dairy Queen,Fast Food Restaurants,Commerce,GA,30529,34.199907,-83.453673
Dairy Queen,Fast Food,Atlanta,GA,30344,33.68375,-84.43814
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,Mableton,GA,30126,33.818811,-84.58337900000001
Dairy Queen,Fast Food Restaurants,Atlanta,GA,30346,33.923765,-84.338115
Dairy Queen,Fast Food Restaurants,Athens,GA,30601,33.951792,-83.36300200000001
Dairy Queen,Fast Food Restaurants,Athens,GA,30606,33.954404,-83.390363
Dairy Queen,Fast Food Restaurant,Norcross,GA,30071,33.968101000000004,-84.19494499999999
Dairy Queen,Fast Food Restaurants,Nashville,GA,31639,31.203375,-83.250665
Dairy Queen,Fast Food Restaurant,Daytona Beach,FL,32119,29.168440000000004,-81.000414
McDonald's,Fast Food,Albany,NY,12205,42.730804,-73.847902
McDonald's,Fast Food Restaurant,Albany,NY,12205,42.730804,-73.847902
Dairy Queen,Fast Food Restaurants,Okeechobee,FL,34974,27.232108,-80.829964
McDonald's,Fast Food Restaurant,Bronx,NY,10475,40.869027,-73.830529
McDonald's,Fast Food,New York,NY,10029,40.793822,-73.942653
McDonald's,Fast Food Restaurant,Peekskill,NY,10566,41.270387,-73.935556
McDonald's,Fast Food Restaurant,New York,NY,10017,40.752943,-73.980356
McDonald's,Fast Food Restaurant,Centereach,NY,11720,40.860103,-73.07307800000001
McDonald's,Fast Food Restaurants,Niagara Falls,NY,14301,43.096744,-79.04016800000001
McDonald's,Fast Food,Niagara Falls,NY,14301,43.096744,-79.04016800000001
McDonald's,Fast Food Restaurant,Brooklyn,NY,11216,40.679992,-73.939823
McDonald's,Fast Food,East Aurora,NY,14052,42.767682,-78.629373
McDonald's,Fast Food Restaurant,New York,NY,10012,40.730757000000004,-74.001115
McDonald's,Fast Food Restaurant,New York,NY,10019,40.762606,-73.983729
McDonald's,Fast Food Restaurant,North Babylon,NY,11703,40.748132,-73.324162
Burger King,Fast Food Restaurant,Saint Clairsville,OH,43950,40.074273,-80.872536
McDonald's,Fast Food Restaurants,Yonkers,NY,10701,40.927281,-73.895971
McDonald's,Fast Food,Baldwin,NY,11510,40.679658,-73.614801
McDonald's,Fast Food Restaurants,Brooklyn,NY,11236,40.644484000000006,-73.901599
McDonald's,Fast Food Restaurants,Rochester,NY,14606,43.166182,-77.66158399999999
McDonald's,Fast Food Restaurant Lyell-Otis,Rochester,NY,14606,43.166182,-77.66158399999999
McDonald's,Fast Food,Bronx,NY,10462,40.835001,-73.851924
McDonald's,Fast Food Restaurants,Brooklyn,NY,11221,40.68925,-73.921634
McDonald's,Fast food restaurants,Central Islip,NY,11722,40.790177,-73.20411800000001
McDonald's,Fast Food Restaurant,Buffalo,NY,14209,42.91018,-78.867002
Burger King,Fast Food Restaurant,Cincinnati,OH,45246,39.286460999999996,-84.44905200000001
Burger King,Fast Food Restaurants,Saint Clairsville,OH,43950,40.077473,-80.917412
Burger King,Fast Food Restaurant,Independence,OH,44131,41.357151,-81.683976
Burger King,Fast Food Restaurant,Ottawa,OH,45875,41.019139,-84.050565
Burger King,Fast food restaurants,Cleveland,OH,44121,41.501359,-81.532359
Burger King,Fast Food Restaurants,Springboro,OH,45066,39.561884,-84.25595600000001
Burger King,Fast Food Restaurants,Sidney,OH,45365,40.287771,-84.18685500000001
Burger King,Fast Food Restaurants,Cleveland,OH,44129,41.405705,-81.734544
Burger King,Fast Food Restaurant,Newark,OH,43055,40.082344,-82.428053
Burger King,Fast Food Restaurant,Niles,OH,44446,41.212008000000004,-80.756043
Burger King,Fast Food Restaurant,Louisville,OH,44641,40.843272999999996,-81.259345
Burger King,Fast Food Restaurants,Napoleon,OH,43545,41.409842,-84.132003
Burger King,"Burger Joint, Fast Food Restaurant, and Playground",Middlefield,OH,44062,41.462919,-81.091988
Burger King,Fast Food Restaurant,Cleveland,OH,44130,41.373042,-81.826072
Burger King,Fast Food Restaurants,Millersburg,OH,44654,40.541422999999995,-81.91635600000001
Burger King,Fast Food Restaurant and Burger Joint,Medina,OH,44256,41.136223,-81.779399
Burger King,Fast Food Restaurant,Massillon,OH,44646,40.797232,-81.48569499999999
Burger King,Fast Food Restaurant,Massillon,OH,44646,40.767534000000005,-81.521895
Burger King,Fast Food Restaurants,Mansfield,OH,44905,40.774042,-82.4796
Burger King,Fast Food Restaurant and Burger Joint,Lima,OH,45806,40.704117,-84.151401
McDonald's,Fast Food Restaurant,Saint Petersburg,FL,33702,27.829294,-82.647538
McDonald's,Fast food restaurants,Saint Petersburg,FL,33704,27.806434999999997,-82.637783
McDonald's,Fast Food Restaurants,Saint Petersburg,FL,33706,27.738689,-82.748632
McDonald's,Fast Food Restaurant,Saint Petersburg,FL,33711,27.736037,-82.679358
McDonald's,Fast Food Restaurants,Allendale,MI,49401,42.972482,-85.918407
